id,system_type,nameplate_hp,nameplate_kW,Ph,RLA,V,Amps,hp,MLF,Eff,PF,calc_kw,VSD_speed,percent_on,assigned_schedule,scheduled_hours_per_day,jan_operating_hrs,feb_operating_hrs,mar_operating_hrs,apr_operating_hrs,may_operating_hrs,jun_operating_hrs,jul_operating_hrs,aug_operating_hrs,sep_operating_hrs,octob_operating_hrs,nov_operating_hrs,dec_operating_hrs,jan_operating_kWh,feb_operating_kWh,mar_operating_kWh,apr_operating_kWh,may_operating_kWh,jun_operating_kWh,jul_operating_kWh,aug_operating_kWh,sep_operating_kWh,octob_operating_kWh,nov_operating_kWh,dec_operating_kWh,annual_hours,annual_kwh
2145,VENTILATION,,0.14,,,,,0.187667560321716,0.75,0.75,0.7,0.14,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,104.16,94.08,104.16,100.8,104.16,100.8,104.16,104.16,100.8,104.16,100.8,93.744,8685.6,1215.984
2146,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2147,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2148,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2149,VENTILATION,,0.14,,,,,0.187667560321716,0.75,0.75,0.7,0.14,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,104.16,94.08,104.16,100.8,104.16,100.8,104.16,104.16,100.8,104.16,100.8,93.744,8685.6,1215.984
2150,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2151,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2152,VENTILATION,,0.075,,,,,0.100536193029491,0.75,0.75,0.7,0.075,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.8,50.4,55.8,54.0,55.8,54.0,55.8,55.8,54.0,55.8,54.0,50.22,8685.6,651.42
2153,VENTILATION,,0.14,,,,,0.187667560321716,0.75,0.75,0.7,0.14,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,104.16,94.08,104.16,100.8,104.16,100.8,104.16,104.16,100.8,104.16,100.8,93.744,8685.6,1215.984
2154,VENTILATION,,0.0263,,,,,0.035254691689008,0.75,0.75,0.7,0.0263,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,19.5672,17.6736,19.5672,18.936,19.5672,18.936,19.5672,19.5672,18.936,19.5672,18.936,17.61048,8685.6,228.43128
2155,VENTILATION,,0.217,,,,,0.29088471849866,0.75,0.75,0.7,0.217,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,161.448,145.824,161.448,156.24,161.448,156.24,161.448,161.448,156.24,161.448,156.24,145.3032,8685.6,1884.7752
2156,VENTILATION,,,1.0,,115.0,0.61,0.0940348525469169,0.75,0.75,0.67,0.0470005,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,34.968372,31.584336,34.968372,33.84036,34.968372,33.84036,34.968372,34.968372,33.84036,34.968372,33.84036,31.4715348,8685.6,408.2275428
2157,VENTILATION,,,1.0,,120.0,0.61,0.0981233243967828,0.75,0.75,0.67,0.049044,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,36.488736,32.957568,36.488736,35.31168,36.488736,35.31168,36.488736,36.488736,35.31168,36.488736,35.31168,32.8398624,8685.6,425.9765664
2158,VENTILATION,,,1.0,,208.0,0.79,0.220268096514745,0.75,0.75,0.67,0.1100944,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,81.9102336,73.9834368,81.9102336,79.267968,81.9102336,79.267968,81.9102336,81.9102336,79.267968,81.9102336,79.267968,73.71921024,8685.6,956.23592064
2159,VENTILATION,,,1.0,,208.0,0.78,0.217479892761394,0.75,0.75,0.67,0.1087008,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,80.8733952,73.0469376,80.8733952,78.264576,80.8733952,78.264576,80.8733952,80.8733952,78.264576,80.8733952,78.264576,72.78605568,8685.6,944.13166848
2160,VENTILATION,,,1.0,,208.0,0.79,0.220268096514745,0.75,0.75,0.67,0.1100944,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,81.9102336,73.9834368,81.9102336,79.267968,81.9102336,79.267968,81.9102336,81.9102336,79.267968,81.9102336,79.267968,73.71921024,8685.6,956.23592064
2161,VENTILATION,,,1.0,,208.0,0.72,0.200750670241287,0.75,0.75,0.67,0.1003392,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,74.6523648,67.4279424,74.6523648,72.244224,74.6523648,72.244224,74.6523648,74.6523648,72.244224,74.6523648,72.244224,67.18712832,8685.6,871.50615552
2162,VENTILATION,,,1.0,,208.0,0.7,0.195174262734584,0.75,0.75,0.67,0.097552,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,72.578688,65.554944,72.578688,70.23744,72.578688,70.23744,72.578688,72.578688,70.23744,72.578688,70.23744,65.3208192,8685.6,847.2976512
2163,VENTILATION,,,1.0,,208.0,0.75,0.20911528150134,0.75,0.75,0.67,0.10452,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,77.76288,70.23744,77.76288,75.2544,77.76288,75.2544,77.76288,77.76288,75.2544,77.76288,75.2544,69.986592,8685.6,907.818912
2164,VENTILATION,,,1.0,,208.0,0.3,0.0836461126005362,0.75,0.75,0.67,0.041808,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,31.105152,28.094976,31.105152,30.10176,31.105152,30.10176,31.105152,31.105152,30.10176,31.105152,30.10176,27.9946368,8685.6,363.1275648
2165,VENTILATION,,,1.0,,208.0,0.48,0.133833780160858,0.75,0.75,0.67,0.0668928,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,49.7682432,44.9519616,49.7682432,48.162816,49.7682432,48.162816,49.7682432,49.7682432,48.162816,49.7682432,48.162816,44.79141888,8685.6,581.00410368
2166,VENTILATION,,,1.0,,208.0,0.48,0.133833780160858,0.75,0.75,0.67,0.0668928,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,49.7682432,44.9519616,49.7682432,48.162816,49.7682432,48.162816,49.7682432,49.7682432,48.162816,49.7682432,48.162816,44.79141888,8685.6,581.00410368
2167,VENTILATION,,,1.0,,208.0,0.6,0.167292225201072,0.75,0.75,0.67,0.083616,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,62.210304,56.189952,62.210304,60.20352,62.210304,60.20352,62.210304,62.210304,60.20352,62.210304,60.20352,55.9892736,8685.6,726.2551296
2168,VENTILATION,,,1.0,,208.0,0.4,0.111528150134048,0.75,0.75,0.67,0.055744,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,41.473536,37.459968,41.473536,40.13568,41.473536,40.13568,41.473536,41.473536,40.13568,41.473536,40.13568,37.3261824,8685.6,484.1700864
2169,VENTILATION,,,1.0,,208.0,0.46,0.128257372654156,0.75,0.75,0.67,0.0641056,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,47.6945664,43.0789632,47.6945664,46.156032,47.6945664,46.156032,47.6945664,47.6945664,46.156032,47.6945664,46.156032,42.92510976,8685.6,556.79559936
2170,VENTILATION,,,1.0,,208.0,0.5,0.13941018766756,0.75,0.75,0.67,0.06968,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,51.84192,46.82496,51.84192,50.1696,51.84192,50.1696,51.84192,51.84192,50.1696,51.84192,50.1696,46.657728,8685.6,605.212608
2171,VENTILATION,,,1.0,,208.0,0.6,0.167292225201072,0.75,0.75,0.67,0.083616,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,62.210304,56.189952,62.210304,60.20352,62.210304,60.20352,62.210304,62.210304,60.20352,62.210304,60.20352,55.9892736,8685.6,726.2551296
2172,VENTILATION,,,1.0,,208.0,0.7,0.195174262734584,0.75,0.75,0.67,0.097552,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,72.578688,65.554944,72.578688,70.23744,72.578688,70.23744,72.578688,72.578688,70.23744,72.578688,70.23744,65.3208192,8685.6,847.2976512
2173,VENTILATION,,,1.0,,208.0,0.5,0.13941018766756,0.75,0.75,0.67,0.06968,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,51.84192,46.82496,51.84192,50.1696,51.84192,50.1696,51.84192,51.84192,50.1696,51.84192,50.1696,46.657728,8685.6,605.212608
2174,VENTILATION,,,1.0,,208.0,0.7,0.195174262734584,0.75,0.75,0.67,0.097552,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,72.578688,65.554944,72.578688,70.23744,72.578688,70.23744,72.578688,72.578688,70.23744,72.578688,70.23744,65.3208192,8685.6,847.2976512
2175,VENTILATION,,,1.0,,208.0,0.28,0.0780697050938338,0.75,0.75,0.67,0.0390208,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,29.0314752,26.2219776,29.0314752,28.094976,29.0314752,28.094976,29.0314752,29.0314752,28.094976,29.0314752,28.094976,26.12832768,8685.6,338.91906048
2176,VENTILATION,,,1.0,,208.0,0.71,0.197962466487936,0.75,0.75,0.67,0.0989456,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,73.6155264,66.4914432,73.6155264,71.240832,73.6155264,71.240832,73.6155264,73.6155264,71.240832,73.6155264,71.240832,66.25397376,8685.6,859.40190336
2177,VENTILATION,,,1.0,,208.0,0.16,0.0446112600536193,0.75,0.75,0.67,0.0222976,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,16.5894144,14.9839872,16.5894144,16.054272,16.5894144,16.054272,16.5894144,16.5894144,16.054272,16.5894144,16.054272,14.93047296,8685.6,193.66803456
2178,VENTILATION,,,1.0,,208.0,0.73,0.203538873994638,0.75,0.75,0.67,0.1017328,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,75.6892032,68.3644416,75.6892032,73.247616,75.6892032,73.247616,75.6892032,75.6892032,73.247616,75.6892032,73.247616,68.12028288,8685.6,883.61040768
2179,VENTILATION,,,1.0,,208.0,0.73,0.203538873994638,0.75,0.75,0.67,0.1017328,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,75.6892032,68.3644416,75.6892032,73.247616,75.6892032,73.247616,75.6892032,75.6892032,73.247616,75.6892032,73.247616,68.12028288,8685.6,883.61040768
2180,VENTILATION,,,1.0,,208.0,0.7,0.195174262734584,0.75,0.75,0.67,0.097552,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,72.578688,65.554944,72.578688,70.23744,72.578688,70.23744,72.578688,72.578688,70.23744,72.578688,70.23744,65.3208192,8685.6,847.2976512
2181,VENTILATION,,,1.0,,208.0,0.35,0.0975871313672922,0.75,0.75,0.67,0.048776,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,36.289344,32.777472,36.289344,35.11872,36.289344,35.11872,36.289344,36.289344,35.11872,36.289344,35.11872,32.6604096,8685.6,423.6488256
2182,VENTILATION,,,1.0,,208.0,0.53,0.147774798927614,0.75,0.75,0.67,0.0738608,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,54.9524352,49.6344576,54.9524352,53.179776,54.9524352,53.179776,54.9524352,54.9524352,53.179776,54.9524352,53.179776,49.45719168,8685.6,641.52536448
2183,VENTILATION,,,1.0,,208.0,0.38,0.105951742627346,0.75,0.75,0.67,0.0529568,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,39.3998592,35.5869696,39.3998592,38.128896,39.3998592,38.128896,39.3998592,39.3998592,38.128896,39.3998592,38.128896,35.45987328,8685.6,459.96158208
2184,VENTILATION,,,1.0,,208.0,0.42,0.117104557640751,0.75,0.75,0.67,0.0585312,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,43.5472128,39.3329664,43.5472128,42.142464,43.5472128,42.142464,43.5472128,43.5472128,42.142464,43.5472128,42.142464,39.19249152,8685.6,508.37859072
2185,VENTILATION,,,1.0,,208.0,0.49,0.136621983914209,0.75,0.75,0.67,0.0682864,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,50.8050816,45.8884608,50.8050816,49.166208,50.8050816,49.166208,50.8050816,50.8050816,49.166208,50.8050816,49.166208,45.72457344,8685.6,593.10835584
2186,VENTILATION,,,1.0,,208.0,0.54,0.150563002680965,0.75,0.75,0.67,0.0752544,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.9892736,50.5709568,55.9892736,54.183168,55.9892736,54.183168,55.9892736,55.9892736,54.183168,55.9892736,54.183168,50.39034624,8685.6,653.62961664
2187,VENTILATION,,,1.0,,208.0,0.42,0.117104557640751,0.75,0.75,0.67,0.0585312,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,43.5472128,39.3329664,43.5472128,42.142464,43.5472128,42.142464,43.5472128,43.5472128,42.142464,43.5472128,42.142464,39.19249152,8685.6,508.37859072
2188,VENTILATION,,,1.0,,208.0,0.29,0.080857908847185,0.75,0.75,0.67,0.0404144,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,30.0683136,27.1584768,30.0683136,29.098368,30.0683136,29.098368,30.0683136,30.0683136,29.098368,30.0683136,29.098368,27.06148224,8685.6,351.02331264
2189,VENTILATION,,,1.0,,208.0,0.29,0.080857908847185,0.75,0.75,0.67,0.0404144,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,30.0683136,27.1584768,30.0683136,29.098368,30.0683136,29.098368,30.0683136,30.0683136,29.098368,30.0683136,29.098368,27.06148224,8685.6,351.02331264
2190,VENTILATION,,,1.0,,208.0,0.54,0.150563002680965,0.75,0.75,0.67,0.0752544,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,55.9892736,50.5709568,55.9892736,54.183168,55.9892736,54.183168,55.9892736,55.9892736,54.183168,55.9892736,54.183168,50.39034624,8685.6,653.62961664
2191,VENTILATION,,,1.0,,208.0,0.31,0.0864343163538874,0.75,0.75,0.67,0.0432016,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,32.1419904,29.0314752,32.1419904,31.105152,32.1419904,31.105152,32.1419904,32.1419904,31.105152,32.1419904,31.105152,28.92779136,8685.6,375.23181696
2192,VENTILATION,,,1.0,,208.0,0.66,0.18402144772118,0.75,0.75,0.67,0.0919776,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,68.4313344,61.8089472,68.4313344,66.223872,68.4313344,66.223872,68.4313344,68.4313344,66.223872,68.4313344,66.223872,61.58820096,8685.6,798.88064256
2193,VENTILATION,,,1.0,,208.0,0.27,0.0752815013404826,0.75,0.75,0.67,0.0376272,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,27.9946368,25.2854784,27.9946368,27.091584,27.9946368,27.091584,27.9946368,27.9946368,27.091584,27.9946368,27.091584,25.19517312,8685.6,326.81480832
2194,VENTILATION,,,1.0,,208.0,0.31,0.0864343163538874,0.75,0.75,0.67,0.0432016,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,32.1419904,29.0314752,32.1419904,31.105152,32.1419904,31.105152,32.1419904,32.1419904,31.105152,32.1419904,31.105152,28.92779136,8685.6,375.23181696
2195,VENTILATION,,,1.0,,208.0,0.52,0.144986595174263,0.75,0.75,0.67,0.0724672,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,53.9155968,48.6979584,53.9155968,52.176384,53.9155968,52.176384,53.9155968,53.9155968,52.176384,53.9155968,52.176384,48.52403712,8685.6,629.42111232
2196,VENTILATION,,,1.0,,208.0,0.61,0.170080428954424,0.75,0.75,0.67,0.0850096,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,63.2471424,57.1264512,63.2471424,61.206912,63.2471424,61.206912,63.2471424,63.2471424,61.206912,63.2471424,61.206912,56.92242816,8685.6,738.35938176
2197,VENTILATION,,,1.0,,208.0,0.25,0.0697050938337802,0.75,0.75,0.67,0.03484,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,25.92096,23.41248,25.92096,25.0848,25.92096,25.0848,25.92096,25.92096,25.0848,25.92096,25.0848,23.328864,8685.6,302.606304
2198,VENTILATION,,,1.0,,208.0,0.35,0.0975871313672922,0.75,0.75,0.67,0.048776,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,36.289344,32.777472,36.289344,35.11872,36.289344,35.11872,36.289344,36.289344,35.11872,36.289344,35.11872,32.6604096,8685.6,423.6488256
2199,VENTILATION,,,1.0,,208.0,0.34,0.094798927613941,0.75,0.75,0.67,0.0473824,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,35.2525056,31.8409728,35.2525056,34.115328,35.2525056,34.115328,35.2525056,35.2525056,34.115328,35.2525056,34.115328,31.72725504,8685.6,411.54457344
2200,VENTILATION,,,1.0,,208.0,7.4,2.06327077747989,0.75,0.75,0.745,1.146704,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,853.147776,770.585088,853.147776,825.62688,853.147776,825.62688,853.147776,853.147776,825.62688,853.147776,825.62688,767.8329984,8685.6,9959.8122624
2201,VENTILATION,,,1.0,,208.0,7.5,2.09115281501341,0.75,0.75,0.745,1.1622,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,864.6768,780.9984,864.6768,836.784,864.6768,836.784,864.6768,864.6768,836.784,864.6768,836.784,778.20912,8685.6,10094.40432
2202,VENTILATION,,,1.0,,208.0,7.3,2.03538873994638,0.75,0.75,0.745,1.131208,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,841.618752,760.171776,841.618752,814.46976,841.618752,814.46976,841.618752,841.618752,814.46976,841.618752,814.46976,757.4568768,8685.6,9825.2202048
2203,VENTILATION,,,1.0,,208.0,0.44,0.122680965147453,0.75,0.75,0.67,0.0613184,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,45.6208896,41.2059648,45.6208896,44.149248,45.6208896,44.149248,45.6208896,45.6208896,44.149248,45.6208896,44.149248,41.05880064,8685.6,532.58709504
2204,VENTILATION,,,1.0,,208.0,2.7,0.752815013404826,0.75,0.75,0.696666666666667,0.391248,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,291.088512,262.918656,291.088512,281.69856,291.088512,281.69856,291.088512,291.088512,281.69856,291.088512,281.69856,261.9796608,8685.6,3398.2236288
2205,VENTILATION,,0.03,,,,,0.0402144772117962,0.75,0.75,0.7,0.03,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,22.32,20.16,22.32,21.6,22.32,21.6,22.32,22.32,21.6,22.32,21.6,20.088,8685.6,260.568
2206,VENTILATION,,0.25,,,,,0.335120643431635,0.75,0.75,0.7,0.25,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,167.4,8685.6,2171.4
2207,VENTILATION,,0.25,,,,,0.335120643431635,0.75,0.75,0.7,0.25,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,167.4,8685.6,2171.4
2208,VENTILATION,,0.25,,,,,0.335120643431635,0.75,0.75,0.7,0.25,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,167.4,8685.6,2171.4
2209,VENTILATION,,0.25,,,,,0.335120643431635,0.75,0.75,0.7,0.25,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,744.0,720.0,744.0,720.0,669.6,186.0,168.0,186.0,180.0,186.0,180.0,186.0,186.0,180.0,186.0,180.0,167.4,8685.6,2171.4
2210,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,818.4,739.2,818.4,792.0,818.4,792.0,818.4,736.56,792.0,818.4,792.0,818.4,8685.6,9554.16
2211,VENTILATION,,0.37,,,,,0.49597855227882,0.75,0.75,0.7,0.37,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,275.28,248.64,275.28,266.4,275.28,266.4,275.28,247.752,266.4,275.28,266.4,275.28,8685.6,3213.672
2212,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,0.84,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,577.46304,521.57952,577.46304,558.8352,577.46304,558.8352,577.46304,519.716736,558.8352,577.46304,558.8352,577.46304,8685.6,6741.415296
2213,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,0.9,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,662.904,598.752,662.904,641.52,662.904,641.52,662.904,596.6136,641.52,662.904,641.52,662.904,8685.6,7738.8696
2214,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,1.0,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,818.4,739.2,818.4,792.0,818.4,792.0,818.4,736.56,792.0,818.4,792.0,818.4,8685.6,9554.16
2215,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,1.0,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,818.4,739.2,818.4,792.0,818.4,792.0,818.4,736.56,792.0,818.4,792.0,818.4,8685.6,9554.16
2216,VENTILATION,,1.1,,,,,1.4745308310992,0.75,0.75,0.65475,1.1,1.0,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,818.4,739.2,818.4,792.0,818.4,792.0,818.4,736.56,792.0,818.4,792.0,818.4,8685.6,9554.16
2217,VENTILATION,,0.25,,,,,0.335120643431635,0.75,0.75,0.7,0.25,,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,186.0,168.0,186.0,180.0,186.0,180.0,186.0,167.4,180.0,186.0,180.0,186.0,8685.6,2171.4
2218,PUMP,60.0,,,,,,60.0,0.75,0.930625,0.82325,36.0725319006044,0.68,1.0,ALL DAY,24.0,744.0,672.0,744.0,720.0,744.0,720.0,744.0,669.6,720.0,744.0,720.0,744.0,12409.8744306246,11208.9188405641,12409.8744306246,12009.5559006044,12409.8744306246,12009.5559006044,12409.8744306246,11168.8869875621,12009.5559006044,12409.8744306246,12009.5559006044,12409.8744306246,8685.6,144875.276014291
